,status,material_id,time
39773,,mp-1217716,0.629145622253418
34117,,mp-1184580,0.6291487216949463
45131,,mp-1185621,0.6291508674621582
17861,,mp-15794,0.629157543182373
20418,E,mp-1247390,0.6293702125549316
42054,,mp-1224340,0.6295123100280762
35725,E,mp-752974,0.6296908855438232
16862,,mp-1186307,0.6298191547393799
43037,,mp-865939,0.6298458576202393
16292,E,mp-1224987,0.629974365234375
38051,,mp-1077942,0.6299905776977539
24621,,mp-1207032,0.6300203800201416
32880,,mp-7041,0.6300334930419922
32630,,mp-865337,0.6300499439239502
7622,,mp-1227946,0.6301431655883789
37591,,mp-11819,0.6302812099456787
30715,E,mp-861724,0.6306157112121582
7875,,mp-1217895,0.6306941509246826
2964,,mp-1100405,0.6308047771453857
14393,E,mp-1183083,0.6308243274688721
25317,,mp-2643,0.6309604644775391
35513,,mp-865977,0.6309757232666016
33560,E,mp-1029075,0.6310262680053711
2484,,mp-1221650,0.6310968399047852
33209,,mp-1232292,0.6311283111572266
41475,,mp-866173,0.6312150955200195
29406,,mp-1226732,0.6312341690063477
29199,,mp-863656,0.6312975883483887
16555,,mp-1216052,0.6313021183013916
22868,,mp-1183450,0.6317121982574463
11717,E,mp-30139,0.6319983005523682
23591,,mp-1183585,0.6320257186889648
15423,E,mp-1206023,0.6320571899414062
468,E,mp-19823,0.6321349143981934
18540,,mp-37514,0.6323747634887695
1153,E,mp-1101214,0.632598876953125
18609,,mp-867266,0.6326823234558105
23747,,mp-3717,0.6327764987945557
20041,,mp-28166,0.6328170299530029
9625,,mp-11520,0.6328535079956055
5953,,mp-1222760,0.6329596042633057
27993,,mp-1184169,0.6331093311309814
40418,E,mp-754311,0.633124828338623
38316,,mp-1228910,0.6333408355712891
31809,,mp-1218330,0.6336760520935059
29230,,mp-1184088,0.6337106227874756
39916,E,mp-9518,0.6339240074157715
45057,,mp-1078389,0.6341135501861572
30785,,mp-1112987,0.6342155933380127
43645,,mp-5149,0.6344821453094482
43432,,mp-867474,0.6345677375793457
24451,E,mp-675310,0.6348843574523926
20209,E,mp-29624,0.6351702213287354
1734,,mp-1223638,0.6351742744445801
2835,,mp-8638,0.6352496147155762
37084,E,mp-557136,0.6352865695953369
26928,,mp-1225289,0.635289192199707
31022,E,mp-1206607,0.6353986263275146
10680,,mp-1185959,0.6357357501983643
24554,,mp-1188019,0.6359410285949707
21162,E,mp-554134,0.6362087726593018
41127,,mp-973940,0.6363174915313721
15196,,mp-863702,0.6363482475280762
30724,,mp-1224702,0.6363730430603027
30844,,mp-1186558,0.6363987922668457
14568,E,mp-976076,0.6364035606384277
20079,,mp-1183748,0.6364285945892334
22704,,mp-1186468,0.6364367008209229
38628,,mp-1184678,0.6365032196044922
45194,E,mp-1183085,0.6365640163421631
21127,,mp-862684,0.6366128921508789
24384,,mp-1076931,0.6366167068481445
7350,,mp-441,0.6368069648742676
5766,,mp-1038715,0.6369514465332031
8689,E,mp-1066783,0.6369688510894775
24764,,mp-865623,0.6370375156402588
29303,,mp-1185849,0.6371266841888428
45148,,mp-1184424,0.6373167037963867
11680,,mp-11869,0.6373300552368164
41739,,mp-1227957,0.637444019317627
13756,E,mp-1078500,0.6376240253448486
42915,,mp-21005,0.637751579284668
20334,,mp-1065190,0.6379299163818359
24200,,mp-978519,0.6379327774047852
20136,E,mp-574663,0.6379709243774414
36431,,mp-1187902,0.6381473541259766
25342,,mp-865030,0.6382327079772949
44484,E,mp-861883,0.6382884979248047
33931,,mp-1185132,0.6383202075958252
2540,,mp-863720,0.6383593082427979
37524,,mp-862788,0.6384365558624268
16480,E,mp-567817,0.6384727954864502
22090,E,mp-4034,0.6384780406951904
22969,E,mp-1223673,0.6385786533355713
39746,,mp-1187762,0.6385922431945801
17840,,mp-1225299,0.6386246681213379
25246,,mp-865805,0.6386363506317139
34007,,mp-20122,0.6386630535125732
17384,,mp-972062,0.6387367248535156
27087,E,mp-1185015,0.6388232707977295
3495,,mp-286,0.6389250755310059
24936,,mp-9251,0.6393237113952637
26231,E,mp-1216716,0.6394064426422119
38809,,mp-979253,0.6394703388214111
20706,,mp-1227729,0.6394968032836914
18236,E,mp-23267,0.6395511627197266
33784,,mp-863741,0.6395995616912842
14801,E,mp-1208148,0.6396360397338867
29538,E,mp-22946,0.6396715641021729
43964,E,mp-13963,0.6398890018463135
36134,,mp-2593,0.6399598121643066
15609,,mp-1183791,0.6401271820068359
3815,E,mp-6979,0.6401305198669434
16517,,mp-1183607,0.6402294635772705
10002,,mp-15788,0.6402511596679688
35126,,mp-1077741,0.640256404876709
22044,,mp-1217067,0.6406035423278809
41593,,mp-865515,0.6406059265136719
17393,E,mp-1027641,0.6406490802764893
9581,,mp-1221646,0.6407201290130615
24702,,mp-7143,0.64080810546875
33569,E,mp-1018895,0.6409170627593994
6313,,mp-1608,0.6410691738128662
16075,,mp-1079889,0.641082763671875
13165,,mp-1206667,0.6412625312805176
31287,,mp-1185604,0.641338586807251
3329,,mp-11256,0.6413686275482178
32080,,mp-865447,0.6413788795471191
43815,,mp-976828,0.6413817405700684
26762,,mp-1227964,0.6414144039154053
44062,E,mp-19947,0.6414318084716797
12921,,mp-1774,0.6414480209350586
13505,,mp-2644,0.6415150165557861
24849,E,mp-861971,0.6417207717895508
19264,,mp-1184447,0.6417732238769531
19832,,mp-3567,0.641836404800415
22589,,mp-1018100,0.6418881416320801
42593,E,mp-1077840,0.6421239376068115
43254,,mp-1215454,0.6421544551849365
43612,E,mp-625998,0.6425938606262207
32312,E,mp-1222748,0.6427452564239502
14126,E,mp-862683,0.6427781581878662
39086,,mp-3539,0.6428289413452148
27605,E,mp-983587,0.6428565979003906
22622,,mp-861960,0.6428780555725098
20774,E,mp-1225602,0.6429028511047363
35498,E,mp-1084840,0.6429874897003174
33155,E,mp-21130,0.643136739730835
43687,,mp-867144,0.6434290409088135
29263,,mp-1017529,0.6434328556060791
18049,,mp-866140,0.6435294151306152
12203,,mp-1022,0.6436240673065186
11758,,mp-1217130,0.6437561511993408
1391,E,mp-1027687,0.6440465450286865
27136,,mp-998358,0.6440863609313965
34836,,mp-977434,0.6441679000854492
13129,E,mp-20762,0.6441936492919922
17254,E,mp-1245983,0.6443285942077637
38826,,mp-1187285,0.6447546482086182
24091,,mp-1017629,0.6448140144348145
43220,,mp-30506,0.6448261737823486
42782,,mp-1215460,0.6448957920074463
25191,,mp-1096867,0.6449706554412842
1435,E,mp-28928,0.6451010704040527
35334,,mp-1186031,0.6451113224029541
37985,,mp-1224306,0.6451621055603027
6301,,mp-1184410,0.6456277370452881
32740,E,mp-1183115,0.645653486251831
42978,,mp-3412,0.6457095146179199
17504,,mp-8883,0.6457746028900146
41304,,mp-1221333,0.6458439826965332
22558,,mp-999335,0.6460897922515869
29704,,mp-22095,0.6461060047149658
15578,E,mp-672671,0.6461458206176758
13614,,mp-11274,0.646409273147583
42328,,mp-866183,0.6465983390808105
37003,,mp-1222116,0.6466796398162842
15619,,mp-15791,0.6470067501068115
12257,,mp-11257,0.6470434665679932
40019,,mp-8605,0.6474103927612305
31725,,mp-1186331,0.6474363803863525
11807,,mp-2286,0.6474504470825195
26741,,mp-1219931,0.6476256847381592
43594,,mp-1220978,0.6477715969085693
41733,,mp-13501,0.6478123664855957
24579,,mp-8123,0.647918701171875
18994,,mp-1017509,0.6479272842407227
5275,,mp-1209047,0.6483192443847656
24564,,mp-867273,0.6483392715454102
4813,,mp-1183753,0.6487181186676025
25995,,mp-865131,0.6487317085266113
5680,E,mp-866214,0.6487786769866943
34547,,mp-1223936,0.6487956047058105
13479,,mp-36111,0.6488308906555176
18982,E,mp-1184093,0.6488323211669922
6493,,mp-971712,0.648857831954956
32392,,mp-862536,0.6491429805755615
27007,,mp-1222277,0.649198055267334
24799,E,mp-1205886,0.6492519378662109
28926,,mp-1261,0.6492667198181152
17931,E,mp-865473,0.6492917537689209
40830,,mp-12086,0.6494550704956055
33448,,mp-1120803,0.6495943069458008
18169,,mp-644271,0.6496148109436035
25619,,mp-866274,0.64963698387146
24694,,mp-863716,0.6496999263763428
32002,,mp-1187335,0.6497902870178223
20137,,mp-1186225,0.6498310565948486
24366,,mp-1227698,0.6498489379882812
16487,,mp-1184502,0.6499440670013428
12557,,mp-1063005,0.6500129699707031
35144,,mp-1222818,0.6501083374023438
18160,,mp-1014265,0.6501688957214355
23541,,mp-983602,0.6502664089202881
15046,,mp-975887,0.6504173278808594
2111,,mp-1225268,0.6504392623901367
36494,,mp-7015,0.6504566669464111
38377,,mp-1008617,0.6506600379943848
23564,,mp-974925,0.6506907939910889
17477,E,mp-1147554,0.6507513523101807
39148,E,mp-983567,0.650787353515625
41586,,mp-865051,0.6509065628051758
32445,E,mp-580886,0.6509974002838135
25934,,mp-862703,0.6510093212127686
38137,,mp-1039073,0.6512055397033691
482,E,mp-1026983,0.6512868404388428
30867,,mp-1216296,0.6513428688049316
22982,,mp-971868,0.6513893604278564
38937,E,mp-1028576,0.6514437198638916
41952,,mp-1184074,0.6514837741851807
34330,,mp-862760,0.6515054702758789
33321,,mp-989601,0.6515376567840576
45264,,mp-1225153,0.651644229888916
34481,E,mp-862667,0.6516458988189697
26081,,mp-1183798,0.6516878604888916
35981,,mp-862606,0.6517364978790283
27585,,mp-1185942,0.6517810821533203
6529,E,mp-23247,0.651817798614502
44916,,mp-21093,0.651843786239624
40982,,mp-867157,0.6518735885620117
35421,,mp-865448,0.6518993377685547
9735,,mp-863729,0.6520347595214844
31612,E,mp-28248,0.6520864963531494
6512,E,mp-1094075,0.6521711349487305
24944,,mp-1094607,0.652195930480957
11844,,mp-1007637,0.6522293090820312
42361,,mp-1185790,0.6522800922393799
35543,,mp-755018,0.6523160934448242
33066,,mp-1226469,0.6524240970611572
31503,,mp-1184771,0.6525418758392334
16841,,mp-34293,0.6525592803955078
40950,E,mp-27246,0.6529197692871094
23556,,mp-1100769,0.6529848575592041
42713,,mp-9339,0.6530003547668457
18235,,mp-1184499,0.6530485153198242
19729,,mp-862926,0.6530520915985107
44420,E,mp-1219654,0.6531322002410889
3615,,mp-20582,0.6531393527984619
43072,E,mp-1025799,0.6534326076507568
20580,,mp-753781,0.653552770614624
41906,,mp-10135,0.6536130905151367
11664,E,mp-1023938,0.6537070274353027
41697,,mp-1183978,0.6537079811096191
44066,,mp-4796,0.6544146537780762
32680,,mp-861625,0.654428243637085
34805,,mp-1224791,0.6544759273529053
27833,,mp-998601,0.6544864177703857
40747,,mp-1186707,0.6545379161834717
6810,,mp-1223919,0.6545436382293701
7932,,mp-9828,0.6546139717102051
19976,,mp-1703,0.654639720916748
27142,,mp-1220208,0.6549184322357178
37864,E,mp-22065,0.6549336910247803
2705,E,mp-1217395,0.6550836563110352
39166,,mp-1182867,0.6553487777709961
18849,,mp-1216348,0.6554150581359863
16251,,mp-570087,0.6554837226867676
41248,,mp-30658,0.6555600166320801
37345,,mp-867162,0.6556801795959473
39378,,mp-1224108,0.6558568477630615
34587,E,mp-568301,0.6558918952941895
37185,E,mp-1183079,0.656174898147583
34955,,mp-1227354,0.6563904285430908
22664,,mp-1216903,0.6564021110534668
32734,,mp-1221649,0.6565251350402832
29126,,mp-1229019,0.6567001342773438
44333,,mp-1221905,0.6567425727844238
13946,,mp-27294,0.6568179130554199
41721,,mp-864624,0.6569085121154785
41238,,mp-973114,0.6569550037384033
36871,,mp-1186155,0.6569972038269043
44990,,mp-30375,0.6571261882781982
13660,,mp-865911,0.657231330871582
4296,,mp-1217681,0.6574041843414307
42355,,mp-974326,0.6574225425720215
15662,,mp-1227033,0.6574654579162598
44652,E,mp-1025923,0.657494306564331
5235,,mp-1206423,0.6576440334320068
21149,,mp-10785,0.6578803062438965
34334,,mp-27840,0.6579539775848389
38173,,mp-862704,0.6579799652099609
24353,,mp-1079868,0.6580734252929688
8497,,mp-29404,0.6581768989562988
39167,,mp-865282,0.6581840515136719
470,E,mp-1226784,0.6582419872283936
38802,,mp-11541,0.6582534313201904
8444,,mp-1186132,0.6583244800567627
25221,,mp-865661,0.6587734222412109
28006,,mp-1183792,0.6588215827941895
42042,,mp-1187463,0.6592128276824951
39205,,mp-11464,0.6594326496124268
36229,,mp-1229077,0.6594502925872803
23726,,mp-1227828,0.6594531536102295
35188,E,mp-1217281,0.6594765186309814
34944,,mp-867751,0.65995192527771
24910,E,mp-1102812,0.6601715087890625
2764,,mp-1335,0.6602919101715088
13830,,mp-1225516,0.6605188846588135
34556,,mp-1100766,0.660560131072998
36333,,mp-20265,0.6605801582336426
28612,,mp-2831,0.6605923175811768
22748,,mp-20971,0.6608877182006836
44418,,mp-777047,0.6609370708465576
38157,,mp-1404,0.6610150337219238
34845,,mp-1207135,0.6610403060913086
10735,E,mp-1187052,0.6612164974212646
37724,E,mp-570122,0.6612246036529541
32593,,mp-7875,0.6616382598876953
36136,,mp-1184761,0.661773681640625
4859,,mp-20840,0.6617929935455322
30186,,mp-12599,0.6617968082427979
30891,,mp-1222616,0.661949872970581
2935,E,mp-22253,0.6619737148284912
26517,,mp-999189,0.6619904041290283
24037,,mp-865581,0.6620388031005859
40723,E,mp-1101086,0.6621358394622803
13527,,mp-11834,0.6622846126556396
21806,,mp-561586,0.6625523567199707
34350,E,mp-1102933,0.6628823280334473
18731,E,mp-1023943,0.6629483699798584
31132,,mp-1068661,0.6630244255065918
14466,,mp-30493,0.6630423069000244
33501,,mp-998197,0.6633250713348389
22018,,mp-3614,0.6633410453796387
38408,,mp-1225301,0.6634218692779541
38555,,mp-1187651,0.6634275913238525
26507,E,mp-1189196,0.6637189388275146
13270,E,mp-569037,0.6637933254241943
39772,,mp-571310,0.6638455390930176
4395,,mp-1220714,0.6639792919158936
18549,,mp-1185966,0.6639809608459473
44041,E,mp-1216345,0.6642460823059082
40081,,mp-30483,0.6644537448883057
32846,E,mp-1023929,0.6647148132324219
38202,,mp-1221073,0.6647522449493408
18671,,mp-13119,0.6648478507995605
32936,,mp-1227998,0.6648850440979004
25622,,mp-21850,0.664914608001709
22178,E,mp-24105,0.6649844646453857
3476,E,mp-1219075,0.6650478839874268
26338,,mp-1217283,0.6652851104736328
38358,,mp-1219176,0.6652975082397461
24038,E,mp-1208402,0.6653552055358887
39217,,mp-1025399,0.665492057800293
19543,E,mp-1216882,0.6656761169433594
25136,,mp-865862,0.66568922996521
8640,,mp-5808,0.6658523082733154
11765,,mp-30488,0.6659290790557861
43877,,mp-1018707,0.6659889221191406
31172,,mp-1207100,0.666748046875
42003,,mp-981541,0.666851282119751
44999,,mp-1185892,0.6671717166900635
20328,,mp-1222646,0.6673984527587891
12306,E,mp-27725,0.667830228805542
15235,,mp-20029,0.6680436134338379
28701,,mp-35841,0.6680586338043213
26164,,mp-9367,0.668290376663208
23586,,mp-865527,0.6684150695800781
28813,,mp-1008488,0.6685588359832764
30307,E,mp-1019358,0.6685802936553955
16426,,mp-5154,0.6687493324279785
19415,,mp-974603,0.6689043045043945
41275,,mp-865900,0.6690192222595215
12214,,mp-2524,0.6691710948944092
2150,,mp-1217291,0.6692864894866943
6354,,mp-1018054,0.6693093776702881
35122,,mp-867753,0.6694951057434082
38100,E,mp-1216783,0.669891357421875
20266,,mp-978857,0.6699209213256836
11103,E,mp-1186372,0.6699416637420654
20690,,mp-10039,0.6701476573944092
42340,,mp-571283,0.6701724529266357
39461,,mp-1187276,0.6702020168304443
27539,,mp-1215188,0.6703798770904541
44930,,mp-1183803,0.670712947845459
11803,,mp-9630,0.6709167957305908
2100,,mp-1215949,0.6709837913513184
37140,,mp-569785,0.6709933280944824
14255,,mp-996954,0.6710660457611084
2916,E,mp-1187405,0.6711254119873047
5659,,mp-8001,0.671485185623169
6345,,mp-36066,0.6715495586395264
8827,E,mp-1183709,0.6717269420623779
43511,E,mp-1104676,0.6717574596405029
5631,,mp-999448,0.6719167232513428
30277,,mp-637292,0.6719944477081299
43175,E,mp-759856,0.6720919609069824
21964,,mp-1960,0.6720950603485107
44099,,mp-772801,0.6721742153167725
34141,E,mp-9357,0.6722180843353271
20106,,mp-1245502,0.6724162101745605
26169,,mp-1223984,0.67258620262146
25054,,mp-638590,0.6726946830749512
11419,,mp-1184703,0.6727144718170166
41091,E,mp-2378,0.6727864742279053
12766,,mp-9076,0.6728389263153076
31378,E,mp-1206327,0.6730072498321533
42071,,mp-1185434,0.6730177402496338
43985,E,mp-27763,0.67303466796875
15559,,mp-20584,0.673161506652832
24608,,mp-1094285,0.6732292175292969
45070,,mp-1084767,0.6733036041259766
27063,,mp-9200,0.673370361328125
38281,,mp-865641,0.6735062599182129
4650,,mp-1183833,0.6737813949584961
32380,,mp-1184516,0.673882246017456
23852,,mp-86,0.6740360260009766
38966,E,mp-568289,0.6740684509277344
20060,,mp-865905,0.6740841865539551
23310,,mp-571458,0.674283504486084
26814,E,mp-1216817,0.6742851734161377
45147,,mp-1070735,0.6743612289428711
38923,,mp-1082,0.6745994091033936
38611,,mp-1002106,0.6747114658355713
1681,,mp-862956,0.6748542785644531
10855,,mp-1227176,0.6748735904693604
9044,E,mp-20826,0.6750619411468506
2646,,mp-20714,0.6751499176025391
36549,,mp-23202,0.6752493381500244
10955,,mp-1187363,0.6753034591674805
20505,,mp-7973,0.6753621101379395
9065,E,mp-31507,0.6756188869476318
38847,E,mp-1025919,0.6757712364196777
45259,,mp-864762,0.67588210105896
23165,,mp-19716,0.6759357452392578
35118,,mp-11723,0.6762640476226807
17702,,mp-1186602,0.6762692928314209
40687,E,mp-545481,0.6767456531524658
26671,,mp-1206909,0.6767821311950684
18051,,mp-1184469,0.6769120693206787
3554,E,mp-22849,0.6769454479217529
24123,,mp-861510,0.6770164966583252
25173,E,mp-28683,0.6772420406341553
24164,,mp-1076534,0.677405834197998
41429,E,mp-632759,0.6775715351104736
24478,,mp-1206494,0.6776857376098633
24873,,mp-1222982,0.6778652667999268
30346,,mp-1183301,0.6778848171234131
38084,,mp-1093992,0.6779487133026123
14140,E,mp-27816,0.6779818534851074
32503,,mp-753260,0.677983283996582
24454,,mp-972051,0.6779921054840088
31637,,mp-1221531,0.6780002117156982
41253,E,mp-1101069,0.6781184673309326
14388,,mp-977544,0.6781582832336426
15249,,mp-20757,0.6782782077789307
41056,E,mp-28448,0.678400993347168
42629,,mp-972630,0.678464412689209
25016,,mp-1207285,0.6785016059875488
34448,,mp-1206595,0.6785733699798584
35407,,mp-866205,0.6785869598388672
23052,,mp-1187041,0.6787714958190918
32756,,mp-454,0.6787924766540527
36867,E,mp-643013,0.6788854598999023
40056,,mp-865752,0.6788861751556396
14583,E,mp-1078693,0.6789107322692871
40892,,mp-27948,0.6792280673980713
38174,,mp-1018753,0.6792941093444824
20098,E,mp-1077378,0.6793315410614014
20501,,mp-999455,0.6793627738952637
15933,,mp-15687,0.6794376373291016
7037,E,mp-865353,0.6795303821563721
8478,,mp-425,0.6797146797180176
17030,,mp-7959,0.6797189712524414
38031,,mp-867164,0.6798684597015381
34069,,mvc-15707,0.6798977851867676
42556,,mp-2391,0.6799330711364746
43084,,mp-1216323,0.6799333095550537
20845,E,mp-3250,0.6802172660827637
36249,,mp-865302,0.6802947521209717
15625,,mp-1207245,0.6804060935974121
38376,,mp-865796,0.6807277202606201
4671,,mp-866288,0.6809370517730713
42440,E,mp-1320002,0.6809530258178711
39184,,mp-1219707,0.6810121536254883
41286,,mp-1226017,0.6810731887817383
30266,,mp-1216229,0.6811051368713379
26051,,mp-1112031,0.6811742782592773
25993,,mp-1025532,0.6814236640930176
43269,,mp-977115,0.6814463138580322
14894,,mp-1222297,0.6814534664154053
15729,,mp-849059,0.6815574169158936
41029,,mp-1220634,0.6815588474273682
3576,,mp-864916,0.681605339050293
27883,,mp-19079,0.6817293167114258
43875,,mp-877,0.6818175315856934
42138,,mp-1222141,0.681821346282959
33478,,mp-9985,0.6819136142730713
28991,,mp-568719,0.6822187900543213
18584,,mp-1183820,0.6822636127471924
19266,,mp-1184999,0.6823203563690186
40449,E,mp-28929,0.682492733001709
